cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,11/8/22,NC-14,Jeff Jackson,Pat Harrigan,3,Fundamentals (non-polling factors),12.88352,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-14,Jeff Jackson,Pat Harrigan,2,CANTOR (analysis of comparable disticts),9.418885,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-14,Jeff Jackson,Pat Harrigan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-13,Wiley Nickel,Bo Hines,4,Expert ratings adjusted for national environment,-10.63886,0,0,1.681156,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-13,Wiley Nickel,Bo Hines,3,Fundamentals (non-polling factors),-3.591383,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-13,Wiley Nickel,Bo Hines,2,CANTOR (analysis of comparable disticts),-1.769676,.0683559,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-13,Wiley Nickel,Bo Hines,1,Polls adjusted for house effects & other factors,.7924767,1.931644,1.931644,1.931644,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-12,Alma S. Adams,Tyler Lee,4,Expert ratings adjusted for national environment,25.60433,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-12,Alma S. Adams,Tyler Lee,3,Fundamentals (non-polling factors),26.09855,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-12,Alma S. Adams,Tyler Lee,2,CANTOR (analysis of comparable disticts),30.76733,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-12,Alma S. Adams,Tyler Lee,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-1,Don Davis,Sandy Smith,4,Expert ratings adjusted for national environment,12.92668,0,0,1.329462,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-1,Don Davis,Sandy Smith,3,Fundamentals (non-polling factors),11.66359,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-1,Don Davis,Sandy Smith,2,CANTOR (analysis of comparable disticts),3.770655,.7734948,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-1,Don Davis,Sandy Smith,1,Polls adjusted for house effects & other factors,8.995949,1.226505,1.226505,1.226505,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-11,Jasmine Beach-Ferrara,Chuck Edwards,4,Expert ratings adjusted for national environment,-24.35423,0,0,.9065061,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-11,Jasmine Beach-Ferrara,Chuck Edwards,3,Fundamentals (non-polling factors),-17.11847,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-11,Jasmine Beach-Ferrara,Chuck Edwards,2,CANTOR (analysis of comparable disticts),-6.732239,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-11,Jasmine Beach-Ferrara,Chuck Edwards,1,Polls adjusted for house effects & other factors,-9.301071,.378489,.378489,.378489,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-10,Pam Genant,Patrick McHenry,4,Expert ratings adjusted for national environment,-42.24078,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-10,Pam Genant,Patrick McHenry,3,Fundamentals (non-polling factors),-40.26693,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-10,Pam Genant,Patrick McHenry,2,CANTOR (analysis of comparable disticts),-44.67809,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NC-10,Pam Genant,Patrick McHenry,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-2,Penny Ronning,Matt Rosendale,4,Expert ratings adjusted for national environment,-30.34922,0,0,.9150194,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-2,Penny Ronning,Matt Rosendale,3,Fundamentals (non-polling factors),-29.77639,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-2,Penny Ronning,Matt Rosendale,2,CANTOR (analysis of comparable disticts),-15.67909,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-2,Penny Ronning,Matt Rosendale,1,Polls adjusted for house effects & other factors,-29.68985,.3955578,.3955578,.3955578,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-1,Monica Tranel,Ryan K. Zinke,4,Expert ratings adjusted for national environment,-14.13082,0,0,1.559537,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-1,Monica Tranel,Ryan K. Zinke,3,Fundamentals (non-polling factors),-10.0227,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-1,Monica Tranel,Ryan K. Zinke,2,CANTOR (analysis of comparable disticts),-10.43934,.312199,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MT-1,Monica Tranel,Ryan K. Zinke,1,Polls adjusted for house effects & other factors,-6.176193,1.687801,1.687801,1.687801,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-4,Johnny L. DuPree,Mike Ezell,4,Expert ratings adjusted for national environment,-44.86886,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-4,Johnny L. DuPree,Mike Ezell,3,Fundamentals (non-polling factors),-44.14513,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-4,Johnny L. DuPree,Mike Ezell,2,CANTOR (analysis of comparable disticts),-36.96911,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-4,Johnny L. DuPree,Mike Ezell,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-3,Shuwaski A. Young,Michael Guest,4,Expert ratings adjusted for national environment,-37.70722,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-3,Shuwaski A. Young,Michael Guest,3,Fundamentals (non-polling factors),-36.57921,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-3,Shuwaski A. Young,Michael Guest,2,CANTOR (analysis of comparable disticts),-32.87819,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-3,Shuwaski A. Young,Michael Guest,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-2,Bennie G. Thompson,Brian Flowers,4,Expert ratings adjusted for national environment,23.69615,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-2,Bennie G. Thompson,Brian Flowers,3,Fundamentals (non-polling factors),23.31001,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-2,Bennie G. Thompson,Brian Flowers,2,CANTOR (analysis of comparable disticts),32.19971,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-2,Bennie G. Thompson,Brian Flowers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-1,Dianne Black,Trent Kelly,4,Expert ratings adjusted for national environment,-43.6538,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-1,Dianne Black,Trent Kelly,3,Fundamentals (non-polling factors),-42.58211,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-1,Dianne Black,Trent Kelly,2,CANTOR (analysis of comparable disticts),-38.62651,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MS-1,Dianne Black,Trent Kelly,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-8,Randi McCallian,Jason Smith,4,Expert ratings adjusted for national environment,-59.14157,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-8,Randi McCallian,Jason Smith,3,Fundamentals (non-polling factors),-57.99866,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-8,Randi McCallian,Jason Smith,2,CANTOR (analysis of comparable disticts),-54.76941,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-8,Randi McCallian,Jason Smith,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-7,Kristen Radaker-Sheafer,Eric Burlison,4,Expert ratings adjusted for national environment,-49.61039,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-7,Kristen Radaker-Sheafer,Eric Burlison,3,Fundamentals (non-polling factors),-48.9552,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-7,Kristen Radaker-Sheafer,Eric Burlison,2,CANTOR (analysis of comparable disticts),-41.17476,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-7,Kristen Radaker-Sheafer,Eric Burlison,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-6,Henry Martin,Sam Graves,4,Expert ratings adjusted for national environment,-45.0251,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-6,Henry Martin,Sam Graves,3,Fundamentals (non-polling factors),-43.46022,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-6,Henry Martin,Sam Graves,2,CANTOR (analysis of comparable disticts),-44.11565,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-6,Henry Martin,Sam Graves,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-5,"Emanuel Cleaver, II",Jacob Turk,4,Expert ratings adjusted for national environment,21.3783,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-5,"Emanuel Cleaver, II",Jacob Turk,3,Fundamentals (non-polling factors),19.65501,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-5,"Emanuel Cleaver, II",Jacob Turk,2,CANTOR (analysis of comparable disticts),26.67817,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-5,"Emanuel Cleaver, II",Jacob Turk,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-4,Jack Truman,Mark Alford,4,Expert ratings adjusted for national environment,-47.88691,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-4,Jack Truman,Mark Alford,3,Fundamentals (non-polling factors),-47.29702,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-4,Jack Truman,Mark Alford,2,CANTOR (analysis of comparable disticts),-38.90105,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-4,Jack Truman,Mark Alford,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-3,Bethany Mann,Blaine Luetkemeyer,4,Expert ratings adjusted for national environment,-40.03184,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-3,Bethany Mann,Blaine Luetkemeyer,3,Fundamentals (non-polling factors),-38.75504,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-3,Bethany Mann,Blaine Luetkemeyer,2,CANTOR (analysis of comparable disticts),-36.59776,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-3,Bethany Mann,Blaine Luetkemeyer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-2,Trish Gunby,Ann Wagner,4,Expert ratings adjusted for national environment,-24.40362,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-2,Trish Gunby,Ann Wagner,3,Fundamentals (non-polling factors),-13.46792,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-2,Trish Gunby,Ann Wagner,2,CANTOR (analysis of comparable disticts),-22.80151,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-2,Trish Gunby,Ann Wagner,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-1,Cori Bush,Andrew Jones,4,Expert ratings adjusted for national environment,48.88559,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-1,Cori Bush,Andrew Jones,3,Fundamentals (non-polling factors),49.93243,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-1,Cori Bush,Andrew Jones,2,CANTOR (analysis of comparable disticts),54.04834,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MO-1,Cori Bush,Andrew Jones,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-8,Jen Schultz,Pete Stauber,4,Expert ratings adjusted for national environment,-24.9367,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-8,Jen Schultz,Pete Stauber,3,Fundamentals (non-polling factors),-21.72114,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-8,Jen Schultz,Pete Stauber,2,CANTOR (analysis of comparable disticts),-20.85514,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-8,Jen Schultz,Pete Stauber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-7,Jill Abahsain,Michelle Fischbach,4,Expert ratings adjusted for national environment,-38.74807,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-7,Jill Abahsain,Michelle Fischbach,3,Fundamentals (non-polling factors),-36.9762,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-7,Jill Abahsain,Michelle Fischbach,2,CANTOR (analysis of comparable disticts),-39.35215,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-7,Jill Abahsain,Michelle Fischbach,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-6,Jeanne Hendricks,Tom Emmer,4,Expert ratings adjusted for national environment,-31.3739,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-6,Jeanne Hendricks,Tom Emmer,3,Fundamentals (non-polling factors),-29.76385,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-6,Jeanne Hendricks,Tom Emmer,2,CANTOR (analysis of comparable disticts),-28.88554,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-6,Jeanne Hendricks,Tom Emmer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-5,Ilhan Omar,Cicely Davis,4,Expert ratings adjusted for national environment,45.97867,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-5,Ilhan Omar,Cicely Davis,3,Fundamentals (non-polling factors),46.34943,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-5,Ilhan Omar,Cicely Davis,2,CANTOR (analysis of comparable disticts),56.7502,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-5,Ilhan Omar,Cicely Davis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-4,Betty McCollum,May Lor Xiong,4,Expert ratings adjusted for national environment,29.13596,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-4,Betty McCollum,May Lor Xiong,3,Fundamentals (non-polling factors),29.69908,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-4,Betty McCollum,May Lor Xiong,2,CANTOR (analysis of comparable disticts),36.71101,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-4,Betty McCollum,May Lor Xiong,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-3,Dean Phillips,Tom Weiler,4,Expert ratings adjusted for national environment,21.02994,0,0,1.102926,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-3,Dean Phillips,Tom Weiler,3,Fundamentals (non-polling factors),15.70617,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-3,Dean Phillips,Tom Weiler,2,CANTOR (analysis of comparable disticts),12.27632,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-3,Dean Phillips,Tom Weiler,1,Polls adjusted for house effects & other factors,16.44804,.7723052,.7723052,.7723052,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-2,Angie Craig,Tyler Kistner,4,Expert ratings adjusted for national environment,8.245212,0,0,1.66452,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-2,Angie Craig,Tyler Kistner,3,Fundamentals (non-polling factors),4.86784,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-2,Angie Craig,Tyler Kistner,2,CANTOR (analysis of comparable disticts),5.377507,.1017106,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-2,Angie Craig,Tyler Kistner,1,Polls adjusted for house effects & other factors,2.120415,1.898289,1.898289,1.898289,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-1,Jeff Ettinger,Brad Finstad,4,Expert ratings adjusted for national environment,-17.52567,0,0,1.644543,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-1,Jeff Ettinger,Brad Finstad,3,Fundamentals (non-polling factors),-15.49964,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-1,Jeff Ettinger,Brad Finstad,2,CANTOR (analysis of comparable disticts),-11.99492,.1417637,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MN-1,Jeff Ettinger,Brad Finstad,1,Polls adjusted for house effects & other factors,-9.294262,1.858236,1.858236,1.858236,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-9,Brian Jaye,Lisa McClain,4,Expert ratings adjusted for national environment,-39.13786,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-9,Brian Jaye,Lisa McClain,3,Fundamentals (non-polling factors),-37.64795,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-9,Brian Jaye,Lisa McClain,2,CANTOR (analysis of comparable disticts),-37.42506,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-9,Brian Jaye,Lisa McClain,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-8,Daniel T. Kildee,Paul Junge,4,Expert ratings adjusted for national environment,10.50792,0,0,1.324269,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-8,Daniel T. Kildee,Paul Junge,3,Fundamentals (non-polling factors),4.580165,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-8,Daniel T. Kildee,Paul Junge,2,CANTOR (analysis of comparable disticts),4.871352,.7839062,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-8,Daniel T. Kildee,Paul Junge,1,Polls adjusted for house effects & other factors,2.042709,1.216094,1.216094,1.216094,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-7,Elissa Slotkin,Tom Barrett,4,Expert ratings adjusted for national environment,3.371481,0,0,1.685248,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-7,Elissa Slotkin,Tom Barrett,3,Fundamentals (non-polling factors),-1.425096,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-7,Elissa Slotkin,Tom Barrett,2,CANTOR (analysis of comparable disticts),3.24616,.0601513,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-7,Elissa Slotkin,Tom Barrett,1,Polls adjusted for house effects & other factors,3.657833,1.939849,1.939849,1.939849,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-6,Debbie Dingell,Whittney Williams,4,Expert ratings adjusted for national environment,24.39331,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-6,Debbie Dingell,Whittney Williams,3,Fundamentals (non-polling factors),24.91699,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-6,Debbie Dingell,Whittney Williams,2,CANTOR (analysis of comparable disticts),27.1396,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-6,Debbie Dingell,Whittney Williams,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-5,Bart Goldberg,Tim Walberg,4,Expert ratings adjusted for national environment,-33.3974,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-5,Bart Goldberg,Tim Walberg,3,Fundamentals (non-polling factors),-31.74991,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-5,Bart Goldberg,Tim Walberg,2,CANTOR (analysis of comparable disticts),-32.09935,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-5,Bart Goldberg,Tim Walberg,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-4,Joseph Alfonso,Bill Huizenga,4,Expert ratings adjusted for national environment,-23.76879,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-4,Joseph Alfonso,Bill Huizenga,3,Fundamentals (non-polling factors),-17.78984,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-4,Joseph Alfonso,Bill Huizenga,2,CANTOR (analysis of comparable disticts),-16.3448,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-4,Joseph Alfonso,Bill Huizenga,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-3,Hillary Scholten,John Gibbs,4,Expert ratings adjusted for national environment,-3.051489,0,0,1.074272,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-3,Hillary Scholten,John Gibbs,3,Fundamentals (non-polling factors),3.847697,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-3,Hillary Scholten,John Gibbs,2,CANTOR (analysis of comparable disticts),1.00508,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-3,Hillary Scholten,John Gibbs,1,Polls adjusted for house effects & other factors,4.00235,.7148553,.7148553,.7148553,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-2,Jerry Hilliard,John Moolenaar,4,Expert ratings adjusted for national environment,-38.04431,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-2,Jerry Hilliard,John Moolenaar,3,Fundamentals (non-polling factors),-36.71332,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-2,Jerry Hilliard,John Moolenaar,2,CANTOR (analysis of comparable disticts),-34.93156,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-2,Jerry Hilliard,John Moolenaar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-13,Shri Thanedar,Martell D. Bivings,4,Expert ratings adjusted for national environment,35.31606,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-13,Shri Thanedar,Martell D. Bivings,3,Fundamentals (non-polling factors),36.18226,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-13,Shri Thanedar,Martell D. Bivings,2,CANTOR (analysis of comparable disticts),41.70258,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-13,Shri Thanedar,Martell D. Bivings,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-12,Rashida Tlaib,Steven Elliott,4,Expert ratings adjusted for national environment,41.25982,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-12,Rashida Tlaib,Steven Elliott,3,Fundamentals (non-polling factors),42.14811,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-12,Rashida Tlaib,Steven Elliott,2,CANTOR (analysis of comparable disticts),47.69173,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-12,Rashida Tlaib,Steven Elliott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-1,Bob Lorinser,Jack Bergman,4,Expert ratings adjusted for national environment,-28.9912,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-1,Bob Lorinser,Jack Bergman,3,Fundamentals (non-polling factors),-26.90055,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-1,Bob Lorinser,Jack Bergman,2,CANTOR (analysis of comparable disticts),-28.43906,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-1,Bob Lorinser,Jack Bergman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-11,Haley Stevens,Mark Ambrose,4,Expert ratings adjusted for national environment,22.33524,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-11,Haley Stevens,Mark Ambrose,3,Fundamentals (non-polling factors),11.04329,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-11,Haley Stevens,Mark Ambrose,2,CANTOR (analysis of comparable disticts),21.56246,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-11,Haley Stevens,Mark Ambrose,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-10,Carl J. Marlinga,John James,4,Expert ratings adjusted for national environment,-1.71547,0,0,1.399804,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-10,Carl J. Marlinga,John James,3,Fundamentals (non-polling factors),-4.243297,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-10,Carl J. Marlinga,John James,2,CANTOR (analysis of comparable disticts),-3.502056,.6324601,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,MI-10,Carl J. Marlinga,John James,1,Polls adjusted for house effects & other factors,-8.768383,1.36754,1.36754,1.36754,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,ME-2,Jared Forrest Golden,Bruce Poliquin,4,Expert ratings adjusted for national environment,7.581183,0,0,2.460198,40000,00:12:39  8 Nov 2022
